ad_id,ad_url,ad_start_date,ad_end_date,page_id,page_name,sponsor_name,publisher_platforms,ads_with_same_creative_text,political_disclaimer
1022590392438762,https://www.facebook.com/ads/library/?id=1022590392438762,2023-07-17,-,100094367019093,Desenrola Finanças,-,"facebook,instagram,audience_network",1,FALSE
809766750542973,https://www.facebook.com/ads/library/?id=809766750542973,2023-07-17,-,100094367019093,Desenrola Finanças,-,"facebook,instagram,audience_network",1,FALSE
1879174879135412,https://www.facebook.com/ads/library/?id=1879174879135412,2023-07-18,-,100094367019093,Desenrola Finanças,-,"facebook,instagram,audience_network",1,FALSE
676398431208020,https://www.facebook.com/ads/library/?id=676398431208020,2023-07-17,-,100094367019093,Desenrola Finanças,-,"facebook,instagram,audience_network",1,FALSE
621249646767303,https://www.facebook.com/ads/library/?id=621249646767303,2023-07-17,-,100094367019093,Desenrola Finanças,-,"facebook,instagram,audience_network",1,FALSE
925883565172709,https://www.facebook.com/ads/library/?id=925883565172709,2023-07-19,-,100094865714118,Desenrola Brasil,-,facebook,1,FALSE
796605922013127,https://www.facebook.com/ads/library/?id=796605922013127,2023-07-19,-,100094630368278,Desenrola Brasil,-,"facebook,instagram",9,FALSE
592615276366570,https://www.facebook.com/ads/library/?id=592615276366570,2023-07-19,-,100094630368278,Desenrola Brasil,-,"facebook,instagram",1,FALSE
279363894680074,https://www.facebook.com/ads/library/?id=279363894680074,2023-07-19,-,100094590002217,Informações Importantes,-,"facebook,instagram",1,FALSE
668764064703367,https://www.facebook.com/ads/library/?id=668764064703367,2023-07-19,-,100094590002217,Informações Importantes,-,"facebook,instagram",1,FALSE
1336834083917389,https://www.facebook.com/ads/library/?id=1336834083917389,2023-07-19,-,100094590002217,Informações Importantes,-,"facebook,instagram",1,FALSE
291718089929167,https://www.facebook.com/ads/library/?id=291718089929167,2023-07-19,-,100093471289628,Bm 01,-,"facebook,instagram,messenger,audience_network",1,FALSE
255439663871988,https://www.facebook.com/ads/library/?id=255439663871988,2023-07-19,-,100094511616269,Informações Diária,-,"facebook,instagram",1,FALSE
137244306071705,https://www.facebook.com/ads/library/?id=137244306071705,2023-07-19,-,100094511616269,Informações Diária,-,"facebook,instagram",1,FALSE
585966873611955,https://www.facebook.com/ads/library/?id=585966873611955,2023-07-19,-,100094524936370,Score Alto Agora,-,"facebook,instagram,messenger,audience_network",1,FALSE
589279583393182,https://www.facebook.com/ads/library/?id=589279583393182,2023-07-19,-,100094038317899,APM financeira,-,"facebook,instagram,messenger,audience_network",1,FALSE
818909976415208,https://www.facebook.com/ads/library/?id=818909976415208,2023-07-19,-,100094783033434,Sandro Consultor,-,"facebook,instagram,messenger,audience_network",1,FALSE
803703145088769,https://www.facebook.com/ads/library/?id=803703145088769,2023-07-19,-,100094038317899,APM financeira,-,"facebook,instagram,messenger,audience_network",1,FALSE
824313482598538,https://www.facebook.com/ads/library/?id=824313482598538,2023-07-19,-,100094783033434,Sandro Consultor,-,"facebook,instagram,messenger,audience_network",1,FALSE
