ad_id,ad_url,ad_start_date,ad_end_date,page_id,page_name,sponsor_name,publisher_platforms,ads_with_same_creative_text,political_disclaimer
256519304154729,https://www.facebook.com/ads/library/?id=256519304154729,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
318851344566392,https://www.facebook.com/ads/library/?id=318851344566392,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
321888517397529,https://www.facebook.com/ads/library/?id=321888517397529,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
326495720220493,https://www.facebook.com/ads/library/?id=326495720220493,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
333527796106630,https://www.facebook.com/ads/library/?id=333527796106630,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
352559090705925,https://www.facebook.com/ads/library/?id=352559090705925,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
357908556756392,https://www.facebook.com/ads/library/?id=357908556756392,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
421752113981332,https://www.facebook.com/ads/library/?id=421752113981332,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
423189180425275,https://www.facebook.com/ads/library/?id=423189180425275,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
430668382997424,https://www.facebook.com/ads/library/?id=430668382997424,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
436618028963950,https://www.facebook.com/ads/library/?id=436618028963950,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
465622892520952,https://www.facebook.com/ads/library/?id=465622892520952,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
481196860997901,https://www.facebook.com/ads/library/?id=481196860997901,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
728100552579225,https://www.facebook.com/ads/library/?id=728100552579225,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
758042159773349,https://www.facebook.com/ads/library/?id=758042159773349,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
771334641768075,https://www.facebook.com/ads/library/?id=771334641768075,2024-05-05,2024-05-07,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
809550547265192,https://www.facebook.com/ads/library/?id=809550547265192,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
811020660940914,https://www.facebook.com/ads/library/?id=811020660940914,2024-05-05,2024-05-06,111357474528605,thiagocampanhola,thiagocampanhola,"facebook,instagram",-,TRUE
